,EEP,log10_isochrone_age_yr,initial_mass,star_mass,star_mdot,he_core_mass,c_core_mass,log_L,log_LH,log_LHe,log_Teff,log_R,log_g,surface_h1,surface_he3,surface_he4,surface_c12,surface_o16,log_center_T,log_center_Rho,center_gamma,center_h1,center_he4,center_c12,phase
405,147,5.05,8.257857823698938,8.25783720497401,-1.5828385654662294e-10,0.0,0.0,3.3113839162216845,0.8972083611079622,-63.53379827368027,4.005397116399646,1.1675748774936643,3.0172817759151664,0.7154210284592617,4.4861321826891725e-05,0.27023658540052137,0.0024962215317559443,0.006108116165570351,6.90963120037967,-0.34188859472964434,0.02384985902384031,0.7153928076670796,0.2702551763565692,0.002496536004820577,-1.0
77452,399,9.400000000000002,1.4626588481812726,1.4619063617390333,-4.779832870204382e-13,0.0,0.0,0.8627944956628248,0.8614621629068724,-32.054602355193225,3.7997413680734606,0.35459166386660507,3.8938778036457737,0.7265360754730806,7.806155834583269e-05,0.2595148712362772,0.0024266710520740717,0.005937931215973471,7.412103774049323,2.3055468048564376,0.12433368897246021,0.022035626301764293,0.9638616717197587,3.4876727864955905e-05,0.0
49311,1128,8.450000000000001,3.584799670285702,3.069759960477664,-2.0824398931340886e-05,0.7527728376469303,0.7297506446519291,4.196680027913743,1.5097568421764838,3.9797963490650354,3.483344202639425,2.6543287608601362,-0.38343614902030104,0.6857750706063571,0.00010124175793564606,0.2993129125507554,0.0014442146464170122,0.005389857117833814,8.06454762677005,6.692653072506512,6.941561798303769,1.2906246603972824e-44,2.329696253557902e-28,0.3937883872866002,5.0
24778,421,7.6000000000000005,7.758645010725715,7.751669674880141,-3.674204480686329e-10,0.0,0.0,3.774356386472147,3.751324750222137,-20.24198541604033,4.254832256274221,0.9001908328697452,3.524800832257016,0.7132717607597686,5.8033770274733704e-05,0.2723257696353431,0.001927309643342286,0.005874641397227347,7.660781732719503,1.5286901981839502,0.04094727002553762,0.0025992216663824974,0.9834556779120656,7.719001015340975e-05,0.0
29878,352,7.8500000000000005,5.060381804046407,5.058799892758623,-3.6730110990909535e-11,0.0,0.0,2.9425147036135435,2.943004216650241,-30.70191897427202,4.189440756172454,0.6150529916439763,3.912016973519501,0.7154715010049744,7.402375029574318e-05,0.27016260799503783,0.002377375031305577,0.006084936549482677,7.475268487804515,1.3380893185827922,0.02952612956969981,0.35881546546689425,0.6272264555806573,4.284687692265235e-05,0.0
1497,159,5.25,7.331578422967518,7.331558186150069,-1.1238635182856974e-10,0.0,0.0,3.276089694524096,0.4418581457269412,-55.65538734303993,4.066841848061623,1.0270383033209165,3.248484946846035,0.7154404495497225,4.486057068025558e-05,0.2702183083858089,0.002496063815618842,0.006107730242897058,7.02775209063323,0.10709801454436003,0.025594689048173996,0.7153927701794565,0.2702552067423426,0.0024965360649247584,-1.0
75956,397,9.350000000000001,1.5210596086771844,1.5202416417745837,-5.874134066205273e-13,0.0,0.0,0.9273343492582903,0.9265316704229271,-32.09533080032126,3.801727259842181,0.38288980712689646,3.854277361966517,0.7239974465678732,0.00010426270551935255,0.2619282138206169,0.0024426541497509836,0.005977124297915821,7.412644688245329,2.267513186800996,0.11903838748452968,0.02678537501272455,0.9591318920342232,3.491735230909275e-05,0.0
89741,835,9.8,1.1867802345547678,1.1324839345557605,-3.78339256280423e-09,0.5290544100521509,0.4528303934615262,3.012681731203215,-1.1065940563015688,2.6764669667676277,3.5428890793942998,1.9432398589951223,0.6056820303243882,0.6980253467475047,0.00019126045893782308,0.287482219846389,0.0015006460279302755,0.006056516682619711,7.972771552613532,6.101912726658044,5.682788366652636,1.1034738645845541e-41,3.451868045064299e-19,0.3100500919595319,5.0
96838,628,10.05,1.00293467601904,0.9566108509631355,-2.5962164806586396e-11,0.4723087440713837,0.0,1.723950533816149,1.01924700002614,0.5169300114707531,3.65966168909701,1.0653290408961684,2.288210040114314,0.7004426963511821,0.00018181920621795954,0.28523502643700427,0.0016218100598430064,0.006009450742221298,7.2244463147699385,4.92448698983193,1.5397010708238752,1.3912804688735086e-28,0.9771828858088382,0.007473799885359891,3.0
11379,341,6.65,19.36347993033228,19.217201460626324,-4.361756901238519e-08,0.0,0.0,4.715304405739639,4.715630260205208,-26.228543077275283,4.510323531429893,0.8596822921921489,4.002346333686225,0.7140493894172841,5.425640076529244e-05,0.2715855611156396,0.0021706013655664992,0.005909687298249799,7.572807863491945,0.7082430699676445,0.013038027341604584,0.4944326983423484,0.49162042025673874,5.913591255401035e-05,0.0
48511,328,8.450000000000001,2.2201328218793197,2.2198182276453178,-1.2985256004054362e-12,0.0,0.0,1.4682768386065792,1.4686336055257452,-35.80231281775961,3.979401228688989,0.2980131141074257,4.188419780835493,0.7170692378909501,7.290090007393835e-05,0.26863031615621763,0.002486100179682171,0.006083521379654765,7.3605132004177936,1.7890947228236724,0.04666732611293595,0.562785205890541,0.4230388812436269,2.4336990280120206e-05,0.0
23532,537,7.5,8.726431583449054,8.714791610272611,-2.53578517338546e-09,1.3626911794489138,0.0,3.8944058422224614,4.0310259011312,-3.0621343393637677,3.8516602254415053,1.7665596224103335,1.8439705881502269,0.712340294106141,5.319686417032685e-05,0.273255630557244,0.0018268578387757278,0.005786811148016456,7.997150720401842,3.3118218708130818,0.07489231453301914,3.20274341940975e-13,0.9860546134173162,0.0001026598173127143,2.0
61224,785,8.850000000000001,2.6026183017759736,2.596839984977613,-5.503810016037613e-10,0.5311187069471901,0.378317360615407,2.834785322879155,1.9692914075986998,2.6001968038070613,3.6105952823556855,1.7188792489103217,1.4148314323128297,0.6903132489433276,0.0001840631716495128,0.29507269359182825,0.0012053308282938833,0.00560867743289047,8.124227417236584,5.856850850123414,3.42404361304956,5.782309865290513e-43,6.319908860144615e-23,0.25106656549262785,4.0
30644,1118,7.8500000000000005,6.24248498043346,3.9154796849535023,-0.0003196616013634441,1.002600181189031,0.9976207302933042,4.573170598872469,4.278701978856217,2.8682359684185776,3.5261837657889155,2.7568949200405175,-0.5111497957189739,0.6131942475049972,2.9643893255270693e-06,0.37228826841170576,0.00010139540782642777,0.004328285869106508,8.18438613203896,7.253198550856522,8.18376482376631,6.182663111240486e-39,8.944392732202335e-26,0.3735445770731696,5.0
48320,1679,8.4,3.749485589822607,0.7882592555087183,-1.1632067587293137e-15,0.7882121803354274,0.7700348909322358,0.25325494196380455,-2.0532911671369845,-99.0,4.783850905463796,-1.9183971877635766,8.171522784463335,0.6819953824308571,7.86639893787688e-05,0.3019199549394882,0.0023304056105250374,0.005571084348480353,7.835745634741537,6.944930182418277,14.575158326205322,2.683088688820084e-47,1.833789360355053e-26,0.35117451052009513,6.0
68738,709,9.100000000000001,2.1000331658896103,2.0956454330597776,-3.241213569795525e-11,0.45726887295032176,0.04335329893796393,2.0212549303402083,1.9054874991333108,-1.2055496414358928,3.6657110684822,1.2018824803878168,2.3556990296317037,0.6969601441879736,0.0002660983592507858,0.2883275003871384,0.0012654522508234805,0.005858178030175359,8.259450310264267,4.852356902595039,1.1438019918087587,3.3295957666931224e-24,1.3719348762453164e-06,0.27813944321031336,4.0
32268,1174,7.9,5.945147023273266,2.4805305681574126,-0.0006055752638173848,0.9740246030368116,0.9676421112244142,4.456501606847375,4.460821680413891,4.644906381111317,3.531244443535506,2.68843906853479,-0.6071178358788547,0.6188094262790966,1.6748913949027698e-06,0.36666026871970336,0.00010646734508313426,0.0043214435886626155,8.154956252185018,7.210307290660045,8.469457613071079,9.099919360927715e-40,2.4307094558991913e-26,0.3740996915917829,4.0
80929,898,9.5,1.4619858037506497,1.4197614076936582,-1.9625773456297668e-08,0.5344344846533343,0.4586331315902966,3.2480846547513176,-0.344409104912074,3.1220960309687085,3.5299918878002496,2.0867357039572734,0.4168875784658734,0.6989214246050706,0.00020056713318350965,0.2864685464980854,0.001312569271586943,0.006081097501290386,7.976907953928458,6.121223898256362,5.667836750697034,2.030518214064378e-45,9.844302521103826e-23,0.3256615152995707,5.0
82947,1428,9.55,1.4111926711988259,0.5648222051448983,-6.479012237382062e-06,0.5613355880239459,0.5156836500800935,3.6303219329935916,3.6006032096139977,1.4921492460051318,3.656411920779094,2.025014277120722,0.1400289419285266,0.6983309535856452,0.00019371583681011614,0.2870582705014304,0.00132097696056632,0.006073961883981184,7.933150523158916,6.270878282808514,7.154072181893074,1.3101217620025114e-44,3.202478587169376e-21,0.2915633869554479,6.0
77383,330,9.400000000000002,0.9634931336985353,0.9634278828450616,-2.818386263679071e-14,0.0,0.0,-0.11957517652555846,-0.11964583601587549,-45.54094364720791,3.752841776252972,-0.04279398858660953,4.507299828158639,0.7303855381691445,6.400783151304539e-05,0.25594280124160035,0.0023865982018594525,0.005839873934283636,7.147876992680008,2.026072001484958,0.0921218680988068,0.5497977092979229,0.4351585614574667,5.747647937540122e-06,0.0
105086,1639,10.3,0.8559338201176294,0.5286842336703564,-8.326539588110782e-14,0.5282650231940932,0.4663898472595167,1.0686248264991156,0.4953943381396488,-98.99999999999997,4.823852010225252,-1.5907144550188321,7.342727556274919,0.7103667637019265,6.94197947566473e-05,0.27574267862699847,0.001510322615124193,0.005878126218888089,7.901666661005091,6.258479689554134,7.587455700762922,2.3792087729669811e-35,1.9550536655230544e-15,0.3160178230540671,6.0
52746,1487,8.55,3.304956550868045,0.7078654340533908,-6.493313008696309e-05,0.7072015636857607,0.6906564695779356,4.077228741421132,4.060732777808965,-59.10269964897693,4.3672894583642705,0.8267126061641388,2.634540377223172,0.6846480207449949,0.00011714621362083487,0.2986452133194225,0.002710119582138731,0.005896106845783379,7.9925183917633,6.646790093029178,8.037057001325982,1.8181077662921172e-46,1.3056008654521884e-26,0.3619202263598922,6.0
97421,1211,10.05,1.0061262298458138,0.834340902837617,-2.2550234963977215e-06,0.5320994908505207,0.4508575798969263,3.4049623648046343,-0.9813784962840467,2.9860486856326602,3.478968321843559,2.267221690897313,-0.17542010113789264,0.7002277151943275,0.00017517132832326873,0.2854457726904612,0.0015754714464686404,0.0060077165813052814,7.940507875847503,6.132723870299342,6.270708479197143,2.280151902062322e-40,1.164619798179569e-17,0.30901317251921767,5.0
90138,1232,9.8,1.1868064406273522,1.0234473927328007,-1.2016040592726354e-06,0.5401469166568076,0.4670884156729784,3.577101281560102,-1.0164379387533091,3.011574381564656,3.4695909629900417,2.3720458669820825,-0.2958961935473311,0.6980147553951366,0.00018868983848614263,0.2874941318444926,0.0014922881725057166,0.0060551837718162745,7.936189352144256,6.158748626187048,6.4588345351663214,1.1920581178021428e-42,2.0213763961646332e-19,0.3097841725136188,5.0
38230,888,8.100000000000001,4.881254385743464,4.338359713071368,-5.7413367780298363e-05,0.8801077928065042,0.8693704401961975,4.426666491900166,0.6848734945734265,4.27499237749042,3.500135808261544,2.735738781609109,-0.39610432902935633,0.6465338693844012,5.7485810164471394e-05,0.3390110530450824,0.000977248704814177,0.0049611091959501,8.147892400831523,6.9533115747342285,6.916237607942674,8.193829861341881e-41,9.190571520759969e-27,0.41804928945938746,5.0
10709,396,6.6000000000000005,55.20870435478055,44.412092565243825,-1.7959094870953323e-06,0.0,0.0,5.863752625829356,5.864252591106906,-18.545011537468298,4.419687037194103,1.615179390708588,2.855267005274454,0.6767778556877859,2.3351801811826956e-05,0.30902604852268734,0.0009387025024280481,0.0031170801657528415,7.7161717869689035,0.6635782350193451,0.016874965656640387,0.03556666510233022,0.9504864075311996,9.028460597574887e-05,0.0
87879,442,9.75,1.144744350614015,1.1442001412981329,-2.0093349892447965e-13,0.018346339643854438,0.0,0.5369230998148827,0.5371621897568142,-33.96168506471365,3.782324012547062,0.2264906769954308,4.04365489932431,0.7809128549137243,5.588732017892923e-05,0.2078265228685206,0.001960254205798772,0.004796633732521418,7.311769709289457,2.992059981675942,0.28360524526966324,3.6500611917771044e-07,0.984950862487782,2.752456780729464e-05,0.0
50317,595,8.5,3.1920128794127693,3.1896835987224916,-1.9753047650291499e-10,0.4190937115329216,0.0,2.636528855192645,2.6222031330906415,-1.6382579871100922,3.64034113513776,1.560259309502917,1.8213411925539549,0.6955618515773379,0.00012972890628247535,0.2898788161155863,0.0011837420181422475,0.005564391138761011,7.97975703192397,4.527255157076744,0.19740599120126273,4.607555783154755e-21,0.9859904813436895,0.00010473982862397408,2.0
58271,884,8.75,2.8148405975687143,2.7996399912072807,-2.1364257501100168e-07,0.5849645544777506,0.5335268078951076,3.742322294794386,-0.8234210736043033,3.157815974280607,3.5233198143666433,2.3471986708460215,0.19078652197345847,0.6887322091319934,0.00015742628197086257,0.2966831221749347,0.0011718578338360429,0.00553408827237053,8.003883131113701,6.255268753691255,5.883835936710267,1.1184471150987868e-47,1.511787422571077e-28,0.33215538145383533,5.0
60457,1543,8.8,2.7091512855876383,0.6304242472393315,-2.5795266497759114e-07,0.6300474566181476,0.6056864871216057,3.8943366888661357,3.8779247467922477,-99.0,4.83164052267378,-0.19343554873237867,4.624649196981373,0.6846622050804773,0.0001524176142367553,0.297570411563067,0.0032458069823307857,0.0064390687845498305,7.916469382406021,6.476677840651174,8.753895520486461,1.359112817593523e-48,2.184325939479217e-27,0.2807387616407316,6.0
54738,411,8.65,2.7791971818679864,2.777335044437183,-1.0398181754003536e-11,0.0,0.0,2.1000778294115237,2.0686251992431313,-25.19130097648175,3.9677366777486864,0.6372427113905023,3.607288633509629,0.7164313968390608,0.00013511837613776318,0.26917448993135495,0.0023778025696850166,0.0060865280302445915,7.548249907537134,2.0843881921054948,0.08122721851184317,0.002141345529606297,0.9838753621221852,5.520642453149599e-05,0.0
20442,200,7.300000000000001,1.260881021121322,1.260877661639496,-9.095236199183045e-14,0.0,0.0,0.35687254057255635,0.36688731913417005,-44.01315849925747,3.8063949722283255,0.08832347801174041,4.3621699333985955,0.7155341332896035,6.630356507380508e-05,0.27012052949872223,0.0024953607231989394,0.00610600981459332,7.19428854164601,1.8496134302221356,0.06640168475581464,0.7150636950299823,0.27050668553466706,0.001665841659060149,-1.0
20147,599,7.25,11.993717815500615,11.697171777914834,-5.217001501321448e-07,2.3135065286920633,0.0,4.438449607152557,4.417482238752532,2.6316342529992856,3.5642517132980935,2.6133985291622057,0.27942012716294284,0.7051209244437228,2.686977816241045e-05,0.2803821111766102,0.0009107289210099526,0.0055108114918862305,8.154261218049594,3.3220697957862413,0.05240874234453198,8.755309864571638e-21,0.9853472164820384,0.0007622137129850891,2.0
38760,1418,8.100000000000001,4.881804576751204,0.9277065847962103,-0.001,0.8876450606870454,0.8791549970134547,4.33775057337515,4.2247882743105745,2.546016656274359,3.6194335549900436,2.4526853288896016,-0.4998335957919133,0.6451887634963087,5.724417588583205e-05,0.3392408583411807,0.0018480669190766102,0.005172202982169821,8.087801539583516,7.049674103206818,8.553647721599077,4.696161687356613e-43,9.790858940687935e-26,0.41774172434169254,6.0
60477,1563,8.8,2.7091515367329464,0.6303974794335754,-1.2533837831886378e-07,0.6300640533947992,0.6056864925154086,3.875339702111298,3.8582380593550107,-99.0,4.962216842948228,-0.46408668265869374,5.165933022090632,0.6846630173823749,0.00014407669513225024,0.2975762216372711,0.003227702634729283,0.006439058988807155,7.9164909071549125,6.476773607793317,8.754106565842676,1.3565583875678983e-48,2.1787915175763455e-27,0.2807384404155942,6.0
18461,308,7.15,5.8898025117841595,5.889442458662687,-2.7288905500308624e-11,0.0,0.0,3.0122123262209226,3.0126031974666,-32.23239475205835,4.266751851691485,0.4952796119096059,4.2170989391826454,0.715513608409197,6.656357369770705e-05,0.27013820599212524,0.00249568498463239,0.006107055459919238,7.46158588405714,1.2490416001571558,0.02331401732195331,0.6511589577550243,0.3346816412959428,3.424889586815856e-05,0.0
98954,1291,10.100000000000001,0.973920605095976,0.7167801659706254,-1.0911106631896908e-07,0.5334460632986161,0.4703360359397705,3.193819794650481,-0.33769159087553235,3.6636413204129425,3.503666665048799,2.1122537194097544,0.06901620054406128,0.70169757756497,0.00017127058595093293,0.2840280827107541,0.001632492754535056,0.005995923891446881,7.932861652009608,6.1373229774789735,6.479813075340924,1.660285589944613e-39,9.330212111217875e-17,0.2861414131887441,5.0
15009,384,6.9,19.597123051432845,19.235664939438408,-6.542497664207923e-08,0.0,0.0,4.889746161176508,4.890684717845102,-23.392949552252347,4.446034219549824,1.0754817936707193,3.5711708169027405,0.7113750206839067,3.623764445673459e-05,0.27421387134181086,0.0015204298704384275,0.005582394361015718,7.615930052515882,0.7857918841357756,0.01733896184431263,0.18215624144782414,0.8038981512454697,6.777159067287025e-05,0.0
87620,1655,9.700000000000001,1.2704759171241045,0.554081662417774,-1.8664540093217096e-14,0.5537848860051564,0.47753072581261935,0.8499258965954062,0.11175757982219511,-98.99999999999999,4.809044663074757,-1.6704492256696972,7.522617964881611,0.6981112081119463,6.337002265147535e-05,0.28745237357968606,0.0012437617094158038,0.006064557731463815,7.876435783168051,6.346719454181725,8.565952418472442,6.84143454425647e-42,1.2654301842189903e-20,0.32485714906610696,6.0
102934,929,10.25,0.8830993223200829,0.7917769296392947,-9.153157599847079e-07,0.5196687372868232,0.4384883311424967,3.3812044746585976,0.89246782984467,4.097558653683611,3.4792154960265282,2.254848397458357,-0.17447971167996784,0.7075344795318464,0.0001659393611628853,0.27838870575235675,0.0016800313503556553,0.005928564766646056,7.96488598289461,6.07678865005473,5.665005540475466,2.3878334826141695e-37,1.4756587583123282e-15,0.31421140520195223,5.0
19606,754,7.200000000000001,13.831992431428539,11.814790603711113,-3.106782538156723e-06,4.015918540506212,2.0485677878589668,4.840912261693489,1.7695779367377285,4.696288508094646,3.5302479407528145,2.8826374015232297,-0.2547175712029405,0.6718635293764204,2.0652266642333645e-05,0.313706270303687,0.000758975220523716,0.0048174494203369125,8.702805524930213,4.7229341286655835,0.3672306067146097,1.4123363143979678e-23,3.3893569010525756e-15,0.31202790915215156,4.0
76132,573,9.350000000000001,1.6034891938588454,1.5968970801850288,-7.0030233705165e-10,0.3641484333393771,0.0,2.7266863167954956,2.7232618127718786,-6.104372492445584,3.5847836030701625,1.716453104439536,1.2085120006366552,0.7000063867334659,0.00026972987952887374,0.28529010216307304,0.001286686206285377,0.00608464201522331,7.764635738328005,5.673303782686548,0.7807368319673349,3.402644953120148e-19,0.9859231899277294,3.9852191679455136e-05,2.0
85930,1439,9.650000000000002,1.3151662139825062,0.6029304628014723,-1.9250307525281828e-05,0.5548308858101029,0.5039236355484968,3.6853243119880057,0.15322748881786152,2.7772645358921895,3.538488221902679,2.2883628643707596,-0.35874136275538004,0.6982530565455819,0.00019027902828261476,0.2871812397712339,0.0013324050165559992,0.0060688498271709145,7.923880271455694,6.220074464658202,6.936322181204227,3.6801785818565375e-44,1.7254994417557028e-20,0.3176717634781544,6.0
88553,1116,9.75,1.2277520289605561,1.1331855526872392,-4.2885050424513404e-07,0.5373038497363662,0.4662335263617653,3.4655612364977566,-1.9889018079330874,2.8004098147651613,3.490898859504102,2.2736600514227874,-0.0548739549998748,0.6980319917193389,0.00019232868349368295,0.2874532886546596,0.0014855285556190602,0.0060619757888004935,7.944587684419826,6.1464813707183605,6.251857079456709,7.337214327075298e-43,8.372188086958687e-20,0.31714965837432607,5.0
57776,389,8.75,2.499082551730134,2.497580600138803,-5.5870235215372485e-12,0.0,0.0,1.8244145329223116,1.8251362931319302,-31.20601544008936,3.9105481389877172,0.6137881406678354,3.6080888371893884,0.7169004389254474,0.00014415436295771303,0.2687175133349835,0.002416111484361343,0.006082201652444571,7.445978198428569,1.8701950588139797,0.07070460848506854,0.08376983752855281,0.9022327844450178,3.901722143277623e-05,0.0
90132,1226,9.8,1.1868064388484703,1.0234725581715156,-3.3156212534010995e-07,0.5401466375989824,0.4670884160210056,3.4567619473099898,-0.9659691478497514,3.0386848601112204,3.486356714566358,2.2783446967043943,-0.10848318607734143,0.6980147530788057,0.00018871570642924263,0.2874941137573128,0.0014923268193446286,0.0060551838041407735,7.936080347176697,6.158545557917621,6.459449162095293,1.1853314292835278e-42,2.021439715444907e-19,0.3097841892037241,5.0
58678,1291,8.75,2.816018426689157,2.2412719718524365,-3.528943103462787e-06,0.6274974107289721,0.5750948437287088,3.9107241155466186,0.939174252188284,3.6463737597683816,3.4843796923378694,2.5092798252796835,-0.23003438806709967,0.6860944282449625,0.00015638581509834758,0.2977256588931622,0.0022556511170980236,0.005935917157379843,7.923191389341964,6.434883265076938,8.133555826086404,2.5960395563762446e-51,2.0084774146687213e-28,0.3318840768439177,5.0
33291,631,7.950000000000001,5.352435946055815,5.347244577479914,-2.133761133461117e-09,0.8930419987324352,0.0,3.424413625473659,3.389119677327249,2.2625855470445773,3.605798975147175,2.023286014624594,1.1196485654980561,0.6922078679065373,5.554585727488679e-05,0.2933205594065995,0.001039405805956979,0.005242362838582538,8.120327198387521,3.8628159471196413,0.0893805335786283,1.551975205008758e-22,0.9495483276418281,0.035871663842466,3.0
30605,1079,7.8500000000000005,6.24246733323585,4.001393636712508,-0.00024317831408003445,1.00248772994389,0.9970969683257545,4.438992113674826,3.558049384750143,4.51402435911368,3.5268176977663233,2.6885378134868807,-0.36620040954974037,0.6132139209176696,3.338242653219897e-06,0.37226805362198384,0.00010487610275324641,0.004334881114894264,8.186165644580383,7.249343909112685,8.126891600954417,6.998333991480832e-39,9.95458291931822e-26,0.3735469952607839,5.0
75960,401,9.350000000000001,1.5266704617789326,1.5258311797116155,-6.354501317366647e-13,0.0,0.0,0.9542239498312912,0.9501611246518552,-31.136310007997245,3.8056526754544615,0.38848377618883645,3.8446769042245243,0.7238178862279057,0.00010932531517355787,0.2620958789167203,0.002443728552822912,0.005979818129208057,7.431799285401242,2.3234059057630834,0.12395906189473974,0.011941985144522375,0.9739773129163426,3.7493625498004935e-05,0.0
61380,941,8.850000000000001,2.604421041806667,2.585196458337725,-2.017621472987295e-08,0.5615367003574613,0.5032669753502991,3.4447788949742355,0.38923872834402284,3.388058894504679,3.549178634709043,2.1467093302511464,0.5572186170379476,0.6902608202337113,0.00018254364031017876,0.2951257927148304,0.001198321183686059,0.005605638338097444,7.955467514856366,6.210212479326998,6.604634756985174,5.874934494600934e-49,7.383161925860474e-26,0.2565759053633772,5.0
68701,672,9.100000000000001,2.0864657146010295,2.0823281926452664,-1.0682916486697143e-11,0.4442670726805559,0.0,1.7285872679903265,1.4654929753330508,0.9888227779730092,3.6904639183323225,1.0060429495126328,2.744605117690689,0.697220443617862,0.00023032094993359148,0.28810049901888996,0.0012488053265864336,0.005867518370417184,8.150597578319324,4.372864626456641,0.645872107539212,1.4182407376919242e-21,0.09510040781190426,0.44574238382940945,3.0
65418,419,9.0,2.0551199633395845,2.0537463887683476,-3.3553024129532463e-12,0.0,0.0,1.5851363091827846,1.5076712884816275,-25.700299966427608,3.894603062940056,0.5260391808933955,3.6986108658164594,0.7180318378657597,0.0001865971806623617,0.2675891338864319,0.0024317951071503086,0.00606458945652119,7.530527422684875,2.3863948525570917,0.10720626832820578,0.0005479820732282242,0.9854312047598046,5.271721943506652e-05,0.0
19711,163,7.25,0.547237649936001,0.547236797915965,-5.664304647886969e-15,0.0,0.0,-0.9990692469075941,-3.5311901068318767,-73.79763289081859,3.5706408024635485,-0.11813907619878111,4.412499561569731,0.7153934199606017,6.635559147707736e-05,0.27025456518500723,0.002496530863282314,0.00610887308272427,6.721449298656766,1.0697788485494124,0.10839939993089817,0.7153848287082143,0.270262064441272,0.002496590937144954,-1.0
18629,476,7.15,13.960323897714165,13.575362199874258,-1.8081257474750523e-07,2.6094260382896315,0.0,4.629005207613489,4.653147275755053,-4.834336827869082,4.281257689733121,1.2746643765226153,3.0215265042930435,0.7127926333750119,3.918121353567241e-05,0.2727661331882068,0.0015073338132381676,0.005769847056524771,7.982386756375401,2.57306813586022,0.043781976646766085,6.804808418640617e-12,0.9860600416176227,0.00011304267610617294,2.0
17840,388,7.1000000000000005,13.95806561273092,13.777016017351245,-1.1865194903107022e-07,0.0,0.0,4.49348608804627,4.494973220675699,-24.183725692396532,4.386420503276966,0.9965791896513161,3.5840939533998424,0.713153402636465,4.251553065798356e-05,0.27242026604713854,0.0016480566623204183,0.005810101052931298,7.5973358146697905,0.9262139202897423,0.020971612463885996,0.15777876951709013,0.8282758997558487,6.40262543806197e-05,0.0
82953,1434,9.55,1.411192702498152,0.5633741993353423,-4.89730277166543e-06,0.5613511125220461,0.5161737043473098,3.628037303598802,3.6005390094854612,1.488470104568127,3.7157612927010764,1.9051732185793628,0.378596413288528,0.6983310360767664,0.00019307619912765884,0.2870587176525799,0.0013201887366876054,0.006073961115637088,7.933183967246034,6.271008545851249,7.154237107005253,1.31235063417694e-44,3.2017117830428294e-21,0.291563247024381,6.0
30329,803,7.8500000000000005,6.241060171836358,6.11720708838976,-3.9358140549261094e-06,1.063422843479661,0.9339275501979916,4.282367873589312,1.11942369824406,4.024564517861903,3.5309810838237574,2.601898921329255,0.0208671209468689,0.622052352290901,3.9533244215125325e-05,0.36352914956519156,0.0009067667167008881,0.0045626387735980935,8.515369264476822,6.578398554672363,2.2746739557049875,2.0031698690306771e-28,7.176869081373332e-18,0.37373983262065474,4.0
80519,488,9.5,1.4115957050272445,1.4106779807961254,-9.245672219782418e-13,0.18299964104395733,0.0,0.9214669518429393,0.9207099614281388,-19.971456435493636,3.6954583898846423,0.5924938483342966,3.402575767242893,0.7090448159490662,0.0007272271076442381,0.27596435976817446,0.00202831592149343,0.006069072673777239,7.517033255726236,4.881150138767595,0.7518372288057295,1.8071421125580592e-19,0.9858628916555601,3.454387932930654e-05,2.0
83001,1482,9.55,1.4111927316875141,0.5626887912839232,-5.081217720490596e-07,0.5613664825060533,0.516145085367468,3.6235579217880005,3.5967691292372947,-99.0,4.203726196683175,0.9270037197097633,2.3344067616825037,0.6983347535103888,0.00016431645300212113,0.2870787972272557,0.0012846167822265935,0.006073926381574525,7.9332258157700615,6.271151557056536,7.154333540469758,3.0968768273379704e-42,3.2010267309878418e-21,0.2915631170227371,6.0
67740,1225,9.05,2.210873797240301,2.0248849067655357,-3.8326821222213507e-07,0.5710112792839821,0.5187304988234872,3.6812034362779924,0.6834914770776879,3.6315682461399996,3.5067221929887373,2.3498344843436345,0.044862867710412035,0.6947184923586895,0.00022654813836593479,0.2906062841797171,0.0012386939761479903,0.0057789148008194026,7.883993667400759,6.269416701928849,8.227510828571111,9.255979620417376e-36,2.4948087432843994e-11,0.23763356191283763,5.0
9620,764,6.5,162.96982369237878,14.018931539961379,-1.6827558532543922e-05,14.018931539961379,10.21103688885443,5.707571146948236,2.3228007110549878,3.436352737557308,5.323884441605575,-0.27130615755491655,6.127469369774275,2.5071818664811783e-31,8.354754115483343e-37,0.22956712003777252,0.5112222115398033,0.2402848649020809,8.813974622065473,4.279651486403492,0.2115376355054567,8.713722296191161e-21,3.4354789927541664e-14,0.23590576102124305,9.0
5254,293,5.9,21.395518608115555,21.358152310912374,-4.6295808166248895e-08,0.0,0.0,4.715946917840093,4.715529317862108,-27.173030440987286,4.545305015100105,0.7900405809019495,4.187221905884436,0.7154035220414303,6.632287352093601e-05,0.2702448294591947,0.002496442924898379,0.006108719487622668,7.566227066029835,0.6779357005316391,0.011642170510033615,0.6823259698712396,0.3034699177888165,4.630156687678412e-05,0.0
101271,711,10.200000000000001,0.9115014074030792,0.8554054303469514,-9.467843186153045e-11,0.49568093684194875,0.05432626916286271,2.03378133279976,1.8219868553806404,-0.4661773870515366,3.630447493412885,1.2786728317562235,1.8127112150990334,0.7051609111410468,0.00017203585002103185,0.2806743636365029,0.0017195126670776792,0.005963487008752338,8.269462415518666,4.816961631539803,1.0670455126455485,6.550819979212353e-25,3.0771582554335437e-08,0.31633883907400984,4.0
